user_id,total_transactions_cnt,total_transactions_amt,transfer_cnt,transfer_amt,transfer_mean,max_consume_amt,consume_order_ratio,business_travel_cnt,business_travel_amt,business_travel_avg_amt,public_pay_amt,mon_consume_frq,consumption_channel,online_cnt,online_amt,online_avg_amt,mon_online_frq,dining_cnt,dining_amt,dining_avg_amt,mon_business_travel_frq,car_cnt,car_amt,phone_fee_cnt,phone_fee_amt,credit_card_repay_amt,cash_advance_cnt,is_installment,credit_card_repay_cnt,cash_advance_amt,payroll,withdraw_cnt,withdraw_amt,total_deposit,total_withdraw,internet_media_cnt,internet_media_amt,return_cnt,online_buy_first_date,online_buy_last_date,high_consumption,43,recency,frequency,monetary
496894,584,3893421.33,21,1260705.43,60033.5919,80572.63,0.705479452,0,0,0,0,22.88888889,AliPay,0,0,0,0,0,0,0,0,0,0,4,98.88,30,61738.24,1,0,0,0,0,0,39300,36800,0,0,8,2012/12/31 16:00,2014/12/31 15:59,1,0,29.2925463,412,1363556.01
498441,11,658.43,0,0,0,140,0.818181818,0,0,0,0,9,AliPay,2,97.02,48.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/12/1 16:00,2017/12/1 16:00,0,1,27,9,551.9
500250,807,350314.98,87,99416.78,1142.721609,2498.65,0.534076828,0,0,0,0,33.15384615,AliPay,150,16793.75,111.9583333,12.5,0,0,0,0,0,0,42,3503.42,26,37733.12,0,0,0,0,15,56348.38,0,0,0,0,24,2016/12/31 9:00,2017/11/10 14:38,0,0,41,431,51524.75
504402,1520,308768.21,669,142506.37,213.014006,1000.9,0.158552632,5,470.5,94.1,0,18.53846154,AliPay,0,0,0,0,22,1941.01,88.22772727,1.666666667,0,0,6,520,13,2802.22,0,0,0,0,4,13556.37,0,1000,0,0,12,2012/12/31 16:00,2014/12/31 15:59,0,0,26.16413194,241,32995.1
509972,88,25563.12,8,4920,615,1414,0.772727273,0,0,0,0,5.230769231,AliPay,0,0,0,0,0,0,0,0,0,0,4,300,16,9870,0,15,5900,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,121,68,13993.12
517489,507,250193.61,22,35378.51,1608.114091,11194.39,0.548323471,2,5845,2922.5,0,18.53333333,OthersPay,89,15599.55,175.2758427,8.090909091,6,4007.7,667.95,2,0,0,14,2282.51,45,65224.8,0,1,1000,1,5,1413.51,0,0,0,0,7,2016/10/3 12:33,2017/11/9 16:00,0,0,49,278,90639.44
526045,404,408974.8,48,112031.64,2333.9925,10188,0.735148515,0,0,0,8.55,19.8,AliPay,16,3246.74,202.92125,2.285714286,0,0,0,0,0,0,5,788.8,85,181272.86,1,1,300,1,0,0,0,0,0,0,0,2016/12/23 16:00,2017/11/9 16:00,0,0,26,297,205388.84
526661,794,1116985.84,243,481593.5,1981.866255,5520,0.278337531,1,278,278,302.2,18.41666667,CreditCardPay,174,27996.2,160.8977011,14.5,4,405,101.25,1,0,0,21,1708.98,25,53537.16,0,0,0,0,11,7200,0,0,1,79,7,2017/1/1 14:13,2017/12/2 8:32,0,0,25,221,66523.04
542926,774,410324.64,196,72342.54,369.0945918,7386,0.425064599,4,4897.27,1224.3175,0,20.5625,AliPay,157,39436.26,251.1863694,11.21428571,27,2446.72,90.61925926,2,0,0,9,2182.74,19,59119.03,0,0,0,0,10,18565,0,0,4,46,27,2016/9/1 7:54,2017/10/21 16:00,0,0,61,329,81430.52
543214,713,1419627.76,45,53364.54,1185.878667,27000,0.570827489,0,0,0,593.88,29.07142857,UnionPay,0,0,0,0,0,0,0,0,0,0,58,5021.12,14,105292.87,0,0,0,0,23,78558.5,0,51200,2,19.8,4,2012/12/31 16:00,2014/12/31 15:59,1,0,101,407,488093.35
544518,2017,1279412.1,463,374922.45,809.7677106,20000,0.397124442,0,0,0,0,47.11764706,AliPay,132,68221.57,516.8300758,10.15384615,18,1018,56.55555556,0,0,0,6,46.49,26,39067.84,1,0,0,1,21,22665.06,0,0,9,41,60,2016/7/31 0:31,2017/10/15 16:00,0,0,36.24130787,801,380034.53
550943,54,103810.3,0,0,0,11395,0.796296296,2,464,232,0,14.33333333,AliPay,2,627,313.5,2,0,0,0,2,0,0,0,0,10,48632.87,0,0,0,0,0,0,0,0,0,0,0,2017/10/5 16:00,2017/10/9 16:00,0,1,61,43,55177.43
554296,845,179876.85,50,26802.61,536.0522,3000,0.514792899,10,1607.5,160.75,220.1,33.46153846,AliPay,167,8396.81,50.2802994,15.18181818,14,737.6,52.68571429,2.5,0,0,51,1908.83,5,7359.69,0,0,0,0,13,20305,0,300,1,0.58,17,2017/1/1 3:27,2017/11/19 16:00,0,0,28,435,39624.44
559559,593,651062.6,28,75708.97,2703.891786,19000,0.561551433,13,3601,277,0,23.78571429,AliPay,85,4238.53,49.86505882,7.727272727,0,0,0,3.25,0,0,32,3091.86,30,39458.85,0,0,0,1,10,25182.91,9950.25,34500,0,0,7,2017/1/2 1:22,2017/11/25 6:39,0,0,25.32763889,333,188369.49
561186,690,252271.38,139,44727.45,321.7802158,3500,0.366666667,2,79,39.5,0,21.08333333,AliPay,80,17704.85,221.310625,7.272727273,0,0,0,1,0,0,37,2708.07,57,41818.84,1,0,0,0,8,7091,0,0,0,0,0,2017/1/1 1:17,2017/11/11 16:00,0,0,50,253,72368.07
564658,25,122883.11,0,0,0,19980,0.76,2,553,276.5,0,4.75,AliPay,3,107.6,35.86666667,1.5,0,0,0,2,0,0,1,50,1,24976.51,1,0,0,0,0,0,0,0,0,0,0,2017/9/21 16:00,2017/11/30 16:00,0,1,31,19,53180.78
572013,131,223570.71,6,658.41,109.735,20000,0.603053435,0,0,0,0,5.642857143,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,21,4152.64,1,0,0,1,0,0,0,0,0,0,1,2012/12/31 16:00,2014/12/31 15:59,0,0,36.24625,79,110057.22
573599,476,63153.9,37,4924.77,133.1018919,960.18,0.613445378,0,0,0,0,26.54545455,AliPay,32,1463.44,45.7325,4.571428571,0,0,0,0,0,0,21,489.58,22,4381.3,0,0,0,0,11,1598.79,0,1700,0,0,1,2017/3/20 9:04,2017/10/28 3:18,0,0,32,292,23837.03
579027,108,8278.37,11,100.33,9.120909091,1778,0.472222222,0,0,0,0,4.636363636,OthersPay,0,0,0,0,2,61,30.5,0,0,0,5,408.54,0,0,0,0,0,0,0,0,0,0,1,9.42,8,2012/12/31 16:00,2014/12/31 15:59,0,0,82,51,4824.42
588987,18,7034.01,0,0,0,1000,0.888888889,0,0,0,0,5.333333333,OthersPay,0,0,0,0,0,0,0,0,0,0,4,350,1,3066.97,1,5,2900,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,31,16,3397.61
590464,347,370236.06,9,19100,2122.222222,10000,0.694524496,0,0,0,0,17.21428571,AliPay,1,3849,3849,1,0,0,0,0,2,257,0,0,5,13000.32,0,0,0,1,0,0,0,5800,0,0,0,2017/10/24 16:00,2017/10/24 16:00,0,0,27,241,159073.38
593174,486,125348.14,84,36099.13,429.7515476,1181,0.448559671,22,7629.5,346.7954545,371.43,18.16666667,AliPay,143,9160.06,64.05636364,11.91666667,9,543.2,60.35555556,2.444444444,0,0,35,1399.2,0,0,0,0,0,0,11,10738,0,0,11,101.6,15,2017/1/14 3:31,2017/12/5 8:36,0,0,26.308125,218,20480.8
596406,1184,7003599.64,141,613180.7,4348.799291,200000,0.476351351,8,8171,1021.375,0,47,OthersPay,197,75781.09,384.6755838,19.7,0,0,0,2.666666667,0,0,47,8243.94,29,286637.61,1,0,0,0,10,77040,20094.53,45800,0,0,26,2017/1/1 3:38,2017/10/19 9:17,1,0,29.21196759,564,3269036.68
597438,213,126148.19,1,200,200,5000,0.615023474,0,0,0,0,8.1875,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,8,3407.55,0,0,0,1,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,49,131,61997.74
601469,226,42568.94,0,0,0,6080,0.889380531,0,0,0,0,15.46153846,AliPay,73,2589.04,35.46630137,7.3,0,0,0,0,0,0,12,1463.11,16,10357.52,0,0,0,0,0,0,0,0,0,0,0,2017/3/5 16:00,2017/12/3 16:00,0,0,26,201,29664.18
603370,180,9859104.46,0,0,0,4829000,0.761111111,2,1147,573.5,0,10.53846154,AliPay,20,3241.19,162.0595,1.818181818,0,0,0,1,0,0,0,0,26,71050.38,0,0,0,0,0,0,0,0,0,0,0,2016/6/30 16:00,2017/6/10 16:00,1,0,39,137,4905104.7
603738,703,510669.54,81,133920.71,1653.342099,20000,0.341394026,0,0,0,0,16,CreditCardPay,187,18324.42,97.9915508,14.38461538,0,0,0,0,0,0,5,325.7,22,29624.08,0,0,0,0,15,42950,0,0,2,31.9,20,2016/9/1 6:56,2017/10/1 16:00,0,0,77,240,48942.38
605756,5,4247.76,0,0,0,3950,0.8,0,0,0,0,4,AliPay,1,0.6,0.6,1,0,0,0,0,0,0,0,0,1,283,0,0,0,0,0,0,0,0,0,0,0,2017/11/11 16:00,2017/11/11 16:00,0,1,48,4,3964.76
606428,171,72478.15,0,0,0,1900,0.783625731,8,3490,436.25,0,8.933333333,AliPay,14,2006.07,143.2907143,2.333333333,0,0,0,2.666666667,0,0,1,49.9,8,16828.06,1,0,0,1,0,0,0,0,0,0,5,2017/5/14 16:00,2017/11/30 16:00,0,0,31,134,29059.85
613882,180,25669.9,9,82.09,9.121111111,6040,0.488888889,0,0,0,0,11,AliPay,56,1792.1,32.00178571,7,0,0,0,0,0,0,4,208.81,0,0,0,0,0,0,1,10,600,7200,0,0,2,2017/5/11 3:16,2017/12/1 16:00,0,0,29,88,15934.23
617481,1241,429631.71,80,53109.69,663.871125,5000,0.280419017,0,0,0,215.86,21.75,CreditCardPay,219,7588.15,34.64908676,18.25,0,0,0,0,0,0,10,191.31,39,29778.65,0,0,0,0,92,48287.63,0,0,0,0,11,2016/9/2 3:45,2017/8/11 14:02,0,0,42,348,56042.61
619544,512,534418.33,61,160282.34,2627.579344,41862.92,0.3359375,0,0,0,0,10.11764706,CreditCardPay,0,0,0,0,0,0,0,0,0,0,0,0,2,1767.82,0,0,0,0,0,0,0,6000,2,12.8,9,2012/12/31 16:00,2014/12/31 15:59,1,0,24.57190972,172,148681.67
621325,564,4487559.36,2,39600,19800,83100,0.528368794,0,0,0,0,19.86666667,AliPay,2,284.75,142.375,2,0,0,0,0,0,0,1,49.75,2,6300,1,0,0,0,0,0,0,500,0,0,0,2017/7/10 16:00,2017/7/30 16:00,1,0,35,298,2253428.23
627110,816,2984386.31,195,1330514.44,6823.150974,25900,0.361519608,0,0,0,0,22.69230769,AliPay,25,1514.45,60.578,3.571428571,0,0,0,0,0,0,8,508.06,33,290853.97,0,0,0,1,15,151827.26,0,0,0,0,2,2017/3/7 16:00,2017/11/9 16:00,1,0,34.4065625,295,341506.56
633776,637,912344.94,95,191977.45,2020.815263,55000,0.422291994,0,0,0,0,19.21428571,AliPay,61,10088.46,165.3845902,5.083333333,4,215.4,53.85,0,0,0,3,199.71,33,27055.15,1,0,0,1,25,59329.26,0,1000,1,85,1,2016/10/6 16:09,2017/9/25 16:00,1,0,43.09262731,269,168020.37
637422,423,2335665.95,6,142820,23803.33333,222222.24,0.846335697,0,0,0,0,27.53846154,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,12,93197.17,1,0,0,0,0,0,71400,132500,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,84,358,1219982.52
641560,108,39031.83,0,0,0,2000,0.907407407,0,0,0,0,14,AliPay,6,564.69,94.115,2,0,0,0,0,0,0,6,353.76,10,19368.75,0,1,300,0,0,0,0,0,0,0,0,2017/6/1 16:00,2017/10/13 16:00,0,0,41,98,19663.08
643222,11,612.21,1,10,10,163,0.545454545,0,0,0,0,6,AliPay,3,116.4,38.8,3,0,0,0,0,0,0,1,49.5,1,10,0,0,0,0,0,0,0,0,0,0,0,2017/11/6 23:40,2017/11/11 9:11,0,1,50,6,435.39
644902,1395,822242.1,66,123733.72,1874.753333,10000,0.42437276,3,1387,462.3333333,159,34.82352941,OthersPay,343,23364.21,68.11723032,24.5,14,250.6,17.9,1.5,0,0,45,2806.13,34,34085.21,0,0,0,1,22,69675.98,0,1700,2,28.7,26,2016/8/31 2:21,2017/9/17 16:00,0,0,30,592,152022.39
646255,351,146143.92,49,27316.24,557.4742857,4488,0.447293447,0,0,0,0,13.08333333,CreditCardPay,95,8009.9,84.31473684,7.916666667,3,227,75.66666667,0,0,0,33,1677.64,19,24372.54,1,3,3000,0,2,8100,0,0,0,0,2,2016/12/31 15:14,2017/11/25 16:00,0,0,34,157,26602.03
650450,34,3954.14,1,650,650,500,0.941176471,0,0,0,0,10.66666667,AliPay,1,268,268,1,0,0,0,0,0,0,2,108.5,1,650,0,2,1000,0,0,0,0,0,0,0,0,2017/11/1 16:00,2017/11/1 16:00,0,1,42,32,3036.14
653043,324,605779.6,98,261238.24,2665.696327,48800,0.561728395,7,2163,309,0,10.11111111,OthersPay,0,0,0,0,0,0,0,1.75,1,610,2,238,11,90541.98,1,1,100,1,0,0,12100,56600,0,0,1,2012/12/31 16:00,2014/12/31 15:59,1,0,29.23105324,182,212589.08
661390,14,132.45,0,0,0,41.78,0.285714286,0,0,0,0,4,OthersPay,4,61.55,15.3875,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/9/15 2:25,2017/9/17 4:03,0,1,105.4976736,4,61.55
664203,9,733.98,0,0,0,398,0.777777778,0,0,0,0,2.333333333,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,2,188,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,93,7,545.98
664805,417,2091162.19,207,1117294.18,5397.556425,50000,0.247002398,2,2850,1425,0,8.583333333,AliPay,0,0,0,0,0,0,0,1,0,0,0,0,16,16540.61,0,0,0,1,0,0,48900,5600,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,36,103,384353.98
666435,306,787716.99,0,0,0,80000,0.774509804,1,24.5,24.5,0,15.8,AliPay,6,476.03,79.33833333,1.5,0,0,0,0,3,1200,5,123.5,40,375000.46,0,0,0,0,0,0,0,0,0,0,8,2017/3/7 16:00,2017/10/23 16:00,1,0,54,237,404430.28
667240,119,89571.87,0,0,0,5000,0.680672269,0,0,0,0,5.785714286,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,26,11296.06,0,0,0,0,0,0,13800,13500,0,0,1,2012/12/31 16:00,2014/12/31 15:59,0,0,36.46457176,81,45552.06
669178,758,193683.31,215,92608.08,430.7352558,3800,0.401055409,18,4185,232.5,0,25.33333333,AliPay,56,4742.5,84.6875,4.666666667,14,1085.72,77.55142857,2.571428571,0,0,14,564.8,1,2000,0,0,0,0,27,5842.33,0,5500,1,15,23,2016/12/30 17:47,2017/11/6 2:54,0,0,35,304,39684.67
678043,479,602382.21,49,192203.72,3922.524898,4276.92,0.611691023,0,0,0,0,22.53846154,AliPay,62,10134.8,163.4645161,5.636363636,11,204.2,18.56363636,0,0,0,11,900.95,20,27114.11,0,0,0,0,7,81508,0,0,0,0,6,2017/1/7 11:11,2017/11/29 0:29,0,0,26,293,40658.28
679179,481,2576791.16,10,137660,13766,93000,0.742203742,4,1760,440,0,25.5,AliPay,3,502,167.3333333,1,0,0,0,2,1,305,3,1436,26,278450,1,1,800,0,0,0,0,29300,0,0,4,2017/2/24 16:00,2017/9/10 16:00,1,0,107,357,1227067.91
679641,5,628.1,1,490,490,79,0.8,0,0,0,0,1.333333333,OthersPay,1,79,79,1,0,0,0,0,0,0,3,59.1,1,490,0,0,0,0,0,0,0,0,0,0,0,2017/10/17 16:00,2017/10/17 16:00,0,1,31,4,138.1
689739,55,13234.12,0,0,0,1000,0.545454545,0,0,0,0,4.285714286,OthersPay,29,5812.06,200.4158621,4.142857143,0,0,0,0,0,0,2,397.6,0,0,0,0,0,0,0,0,0,0,1,59,1,2017/1/23 4:34,2017/10/29 7:22,0,1,63.35961806,30,6611.06
695090,32,6410,0,0,0,882,0.75,0,0,0,0,8,AliPay,0,0,0,0,0,0,0,0,1,11.5,0,0,3,1463.5,1,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,36,24,3104.1
699226,621,831955.8,102,240018.76,2353.125098,35000,0.317230274,1,38.97,38.97,0,14.07142857,AliPay,100,15068.84,150.6884,10,1,93,93,1,0,0,19,730.21,37,94538,1,0,0,0,40,30759.35,0,2100,1,248.16,13,2017/1/7 14:44,2017/10/22 3:29,1,0,27.67614583,197,115037.83
716043,18,4317.56,0,0,0,1555,0.833333333,0,0,0,0,5,AliPay,8,1151.6,143.95,2.666666667,0,0,0,0,0,0,0,0,1,781,0,0,0,0,0,0,0,0,0,0,0,2017/9/25 16:00,2017/11/6 16:00,0,1,35,15,3451.58
723392,436,829381.44,29,41089.58,1416.882069,60000,0.316513761,0,0,0,0,8.625,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,45,60067.38,0,0,0,1,24,64949.86,0,7900,0,0,3,2012/12/31 16:00,2014/12/31 15:59,1,0,36,138,245222.87
731405,116,110919.46,0,0,0,5200,0.767241379,3,6406,2135.333333,0,7.416666667,AliPay,0,0,0,0,0,0,0,2,0,0,2,889,12,25461.74,0,0,0,1,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,143,89,62815.71
737594,1767,718952.07,149,107593.71,722.1054362,34000,0.675155631,13,6058.51,466.0392308,0,91.76923077,AliPay,10,1108.94,110.894,2,0,0,0,3,0,0,3,59.71,28,11134.56,1,2,1300,0,0,0,6684.03,7700,0,0,0,2017/2/20 16:00,2017/8/13 16:00,1,0,4,1193,307635.86
748044,261,28401.64,4,2000,500,3000,0.436781609,1,24.5,24.5,0,10.36363636,AliPay,68,3016.67,44.36279412,7.555555556,0,0,0,1,0,0,43,1618.36,16,6341.61,1,3,1300,0,1,1000,0,0,0,0,7,2016/10/19 4:56,2017/7/28 3:03,0,0,138.2037731,114,8952.08
751253,655,270376,8,10992.65,1374.08125,20000,0.592366412,0,0,0,0,25.86666667,AliPay,177,43030.3,243.1090395,14.75,0,0,0,0,0,0,11,1232.5,19,62326.04,0,0,0,0,1,920,0,0,2,0.2,30,2016/10/1 16:00,2017/9/25 4:38,0,0,54,388,126089.27
762785,650,146072.72,0,0,0,9900,0.949230769,3,843.5,281.1666667,0,41.13333333,OthersPay,45,2686.26,59.69466667,5,0,0,0,1.5,0,0,0,0,13,52665,1,0,0,1,0,0,0,0,0,0,0,2017/1/22 16:00,2017/10/6 16:00,0,0,55,617,68486.03
764742,1290,2951836.12,47,114458.64,2435.290213,45992,0.586821705,4,1120,280,0,50.46666667,AliPay,4,178,44.5,2,0,0,0,1,3,7050,11,5136.4,52,201386.33,1,3,4600,0,0,0,400,38900,0,0,1,2016/12/2 16:00,2017/11/5 16:00,1,0,28.29519676,757,1330566.65
773992,563,39945.08,20,830.45,41.5225,644.38,0.538188277,1,10,10,0,27.54545455,AliPay,200,9997.95,49.98975,18.18181818,0,0,0,1,0,0,18,687.24,19,8443.54,0,0,0,0,0,0,0,0,0,0,3,2017/1/1 12:16,2017/11/15 16:00,0,0,43,303,15074.94
797081,985,610851.83,5,48622,9724.4,20725,0.626395939,5,1767.5,353.5,0,41.13333333,AliPay,295,20782.82,70.45023729,22.69230769,0,0,0,1.25,0,0,13,1409,24,88833.48,1,0,0,0,0,0,12800,10500,1,16.8,5,2016/9/30 3:21,2017/9/24 14:42,0,0,33.09572917,617,311392.61
801942,1255,287728.88,46,8133.45,176.8141304,5710,0.631075697,79,10976.7,138.9455696,2235.2,52.8,AliPay,253,29733.07,117.5220158,16.86666667,4,743,185.75,7.9,0,0,12,1306.8,29,98571.01,0,0,0,1,1,4400,0,0,9,130.3,13,2016/9/30 12:24,2017/11/9 16:00,0,0,42,792,85460.06
806904,48,28233.37,0,0,0,4900,0.458333333,0,0,0,0,2.444444444,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,3,149.63,0,0,0,0,0,0,0,3400,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,95,22,14154.4
810067,250,180076.09,76,66513.65,875.1796053,2000,0.364,4,773,193.25,0,6.066666667,AliPay,20,4470,223.5,2.222222222,0,0,0,1.333333333,0,0,0,0,22,16127.16,1,2,4000,1,5,18100,0,0,0,0,0,2016/8/11 16:00,2017/10/29 16:00,0,0,54,91,25625.08
815250,262,325426.82,5,8500,1700,4649.8,0.377862595,7,958,136.8571429,0,8.25,CreditCardPay,60,5362.46,89.37433333,5.454545455,3,243,81,1.75,0,0,7,495.73,34,133426.15,1,0,0,0,4,20000,0,0,0,0,5,2016/11/6 5:19,2017/11/5 16:00,0,0,38,99,16279.41
816064,84,49893.11,0,0,0,17000,0.869047619,38,2501,65.81578947,0,8.111111111,AliPay,0,0,0,0,0,0,0,4.222222222,0,0,0,0,8,22661.61,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,38,73,27103.72
828297,67,3840.44,1,2,2,720,0.537313433,0,0,0,0,5.142857143,OthersPay,26,766.08,29.46461538,4.333333333,0,0,0,0,0,0,3,148.5,4,1152.64,0,0,0,0,0,0,0,0,0,0,0,2017/5/5 11:13,2017/11/14 8:15,0,1,47,36,1918.72
832941,351,961293.42,0,0,0,70000,0.603988604,0,0,0,0,13.25,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,7,4405,0,0,0,1,0,0,67701.48,122300,0,0,1,2012/12/31 16:00,2014/12/31 15:59,1,0,28.15734954,212,482681.18
833130,852,737495.8,37,70060.01,1893.513784,30000,0.650234742,3,1154,384.6666667,0,39.57142857,AliPay,161,30828.78,191.4831056,13.41666667,4,661.8,165.45,1,0,0,22,2303.58,33,77940,0,0,0,1,2,6000,0,120900,0,0,4,2016/10/12 4:54,2017/9/25 11:30,1,0,33,554,307471.02
842264,533,131920.09,40,27304.22,682.6055,1735.4,0.163227017,8,964,120.5,0,6.692307692,AliPay,36,4895.65,135.9902778,4,0,0,0,1.6,0,0,6,496.58,84,13314.22,0,0,0,0,6,22690,0,0,0,0,2,2016/8/3 14:52,2017/7/17 16:00,0,0,146,87,8277.2
842988,57,4255.23,24,815.76,33.99,100,0.350877193,0,0,0,0,10,AliPay,12,653.66,54.47166667,12,0,0,0,0,0,0,0,0,2,1100,0,0,0,0,1,300,0,0,11,649.9,0,2017/11/20 14:19,2017/11/23 0:14,0,1,38.65664352,20,1029.47
843056,324,102833.08,0,0,0,3644.44,0.851851852,0,0,0,0,19.71428571,AliPay,63,8101.93,128.6020635,6.3,0,0,0,0,0,0,9,988.55,13,33682,1,0,0,1,0,0,0,0,0,0,14,2017/3/3 16:00,2017/12/2 16:00,0,0,27,276,48827.66
847594,42,35859.1,0,0,0,10000,0.904761905,5,597,119.4,0,12.66666667,OthersPay,0,0,0,0,0,0,0,5,0,0,0,0,2,2300,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,40,38,33559.1
852472,76,19177.06,0,0,0,960,0.828947368,0,0,0,0,15.75,AliPay,5,633.48,126.696,2.5,0,0,0,0,0,0,1,196.8,4,4036.78,1,0,0,0,0,0,0,0,0,0,0,2017/9/14 16:00,2017/10/25 16:00,0,1,33,63,9146.78
862631,561,2016507.76,54,104634.94,1937.684074,72000,0.515151515,0,0,0,0,17,AliPay,34,3939.55,115.8691176,4.857142857,30,124.1,4.136666667,0,0,0,1,142,17,38835.22,0,0,0,1,0,0,0,14600,0,0,0,2016/11/24 16:00,2017/11/19 1:05,1,0,31,289,950902.97
864952,528,136070.18,16,44865,2804.0625,21000,0.71780303,16,5032,314.5,0,29.15384615,AliPay,116,15921.96,137.2582759,10.54545455,1,10.9,10.9,2.285714286,0,0,36,2645.24,19,50607,0,21,8600,0,0,0,0,0,5,53.9,3,2016/10/5 4:37,2017/8/16 15:41,0,0,137.0127894,379,73561.68
866140,834,1077145.25,77,55229.07,717.2606494,50000,0.432853717,3,405.48,135.16,41,32.81818182,AliPay,88,4293.81,48.79329545,8,6,373.85,62.30833333,1,2,400,4,355.04,47,133133.39,1,0,0,1,23,21175.52,28788.05,8700,0,0,9,2017/1/1 12:08,2017/11/10 16:00,1,0,32,361,400792.77
869159,366,396950.14,6,16491.42,2748.57,30000,0.674863388,3,1572,524,0,15.4375,AliPay,59,8545.26,144.8349153,4.214285714,0,0,0,1.5,1,300,2,1546,29,38469.49,0,1,200,1,0,0,0,9100,0,0,3,2016/9/9 16:00,2017/12/2 4:17,1,0,28,247,170119.56
870524,549,3046141.13,14,157165.32,11226.09429,286817.95,0.453551913,0,0,0,0,16.6,CreditCardPay,123,9825.08,79.87869919,10.25,0,0,0,0,0,0,0,0,23,14728.02,0,0,0,1,5,12916.28,0,18600,0,0,7,2016/10/12 2:20,2017/9/19 7:07,1,0,34,249,1397142.96
874056,89,34264.4,0,0,0,1317,0.887640449,0,0,0,0,9.875,AliPay,14,1614.47,115.3192857,2,0,0,0,0,0,0,1,100,9,21984.18,0,0,0,0,0,0,0,0,0,0,0,2017/5/11 16:00,2017/11/10 16:00,0,0,32,79,12184.22
878389,139,85251.03,2,150,75,5276,0.769784173,0,0,0,0,9.727272727,AliPay,8,1237.2,154.65,1.142857143,5,413,82.6,0,0,0,0,0,11,32007.31,0,0,0,0,0,0,1100,5100,0,0,0,2017/2/17 16:00,2017/11/10 16:00,0,0,41,107,43487.12
881654,126,46158.28,8,2154.4,269.3,4000,0.698412698,0,0,0,0,6.769230769,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7304,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,32,88,23354.01
886270,84,41311.93,7,13416,1916.571429,2490,0.869047619,0,0,0,0,8.111111111,UnionPay,30,8175.12,272.504,3.75,1,77,77,0,0,0,1,799,10,16016,0,2,600,0,0,0,0,0,0,0,0,2017/2/1 16:00,2017/11/1 16:00,0,1,56,73,23415.93
892245,377,486852.76,26,60789.92,2338.073846,4800,0.49071618,4,1229.5,307.375,0,13.21428571,CreditCardPay,84,18660.25,222.1458333,7.636363636,1,136,136,1,0,0,6,500.96,2,4514.64,0,0,0,0,11,149968.11,0,0,3,1073,13,2016/11/6 6:51,2017/9/16 14:42,0,0,50.51524306,185,37438.04
892931,160,211813.48,8,39100,4887.5,11000,0.8,4,1603,400.75,0,9.846153846,AliPay,6,204.34,34.05666667,2,1,79.2,79.2,1.333333333,0,0,0,0,22,60190,1,8,5800,1,0,0,0,0,0,0,0,2017/4/2 16:00,2017/8/2 16:00,0,0,39,128,125666.13
896597,779,269765.69,157,30982.87,197.343121,5000,0.349165597,2,352,176,0,20.92307692,AliPay,73,5461.02,74.80849315,6.636363636,13,1038.7,79.9,2,0,0,10,295.44,4,541.78,0,0,0,1,32,21809.31,40800,31400,0,0,7,2017/1/3 5:04,2017/11/23 13:36,0,0,30.5896412,272,83357.78
898215,346,712381.77,80,362681.57,4533.519625,2845.5,0.439306358,0,0,0,0,10.13333333,AliPay,62,2752.79,44.39983871,6.2,4,244,61,0,0,0,20,1335.5,18,31637.48,1,0,0,1,5,48007,0,0,0,0,2,2017/1/2 8:48,2017/10/14 12:32,0,0,43,152,25255.01
905926,330,48879.52,78,10818.81,138.7026923,2238.78,0.248484848,0,0,0,140.78,9.111111111,CreditCardPay,17,1554.43,91.43705882,2.833333333,0,0,0,0,0,0,2,99.31,2,46.59,0,0,0,0,56,10138.62,0,0,0,0,0,2017/4/10 8:45,2017/11/4 9:19,0,0,57.27800926,82,8734.35
